slug,pair,decade,metric,tau,se,t,p,n,n_seg,y_mean,h
chicago,C-D,1990,walking_circuity,-0.009926083734960135,0.007138480262884595,-1.3905037724302811,0.16541004494149714,1790,300,1.2792133858292625,300.0
chicago,C-D,1990,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,2000,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,2000,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,2000,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,2000,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,2000,walking_circuity,-0.013531299402692291,0.007826406604844028,-1.7289287518383356,0.08485405571413752,1790,300,1.277771055176846,300.0
chicago,C-D,2000,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,2010,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,2010,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,2010,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,2010,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,2010,walking_circuity,-0.010220727557653884,0.008114405197696148,-1.2595781586746206,0.2088038975349065,1790,300,1.2808649838568518,300.0
chicago,C-D,2010,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,2020,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,2020,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,2020,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,2020,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,2020,walking_circuity,-0.017060041865993646,0.008105126987712118,-2.104845721955713,0.03613899391349073,1790,300,1.281149468381971,300.0
chicago,C-D,2020,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
philadelphia,B-C,1940,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1940,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1940,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1940,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1940,walking_circuity,0.018202369918132164,0.010318311861789477,1.7640841023170408,0.07874236621408912,1782,299,1.2301801561461874,300.0
philadelphia,B-C,1940,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,1950,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1950,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1950,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1950,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1950,walking_circuity,0.008155905018194317,0.009418422588288858,0.8659523334975018,0.38721293527251127,1782,299,1.2285934003041523,300.0
